Transecta	Año	Punto	x	y	Sustrato	Hojarasca	Arbt	Arbo	sp	Estado	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	tq_s	tq_a
11	2002	12	22	0	T	0	2.3	NA	Ca?	Vivo	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
11	2002	13	24	0	H	0.5	2	NA	Ca?	Vivo	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
11	2002	13	24	0	H	0.5	2	NA	Ca?	Seco	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
11	2002	13	24	0	H	0.5	2	NA	Ribes	Vivo	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	14	26	0	M	0	1.5	NA	Ca?	Vivo	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
11	2002	14	26	0	M	0	1.5	NA	Ca?	Seco	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
11	2002	14	26	0	M	0	1.5	NA	Pa?l	Vivo	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	16	30	0	H	0.5	3.2	NA	Dasyphillum	Vivo	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	16	30	0	H	0.5	3.2	NA	Ca?	Vivo	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0
11	2002	17	32	0	S	0	1	NA	Chaura	Vivo	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0
11	2002	17	32	0	S	0	1	NA	Taique	Vivo	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
11	2002	18	34	0	S	0	0.5	NA	Coihue	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	18	34	0	S	0	0.5	NA	Ribes	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	18	34	0	S	0	0.5	NA	Chaura	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	19	36	0	H	0.5	2.5	NA	Coihue	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	19	36	0	H	0.5	2.5	NA	Ribes	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	19	36	0	H	0.5	2.5	NA	Ca?	Vivo	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
11	2002	20	38	0	S	0	0.5	NA	Chaura	Vivo	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
11	2002	21	40	0	S	0	2.1	NA	Chaura	Vivo	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
11	2002	21	40	0	S	0	2.1	NA	Ca?	Vivo	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
11	2002	22	42	0	M	0	2	NA	Ribes	Vivo	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
11	2002	22	42	0	M	0	2	NA	Chaura	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	23	44	0	M	0	2.8	NA	Ca?	Vivo	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0
11	2002	24	46	0	H	0.5	2	NA	Ca?	Vivo	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
11	2002	24	46	0	H	0.5	2	NA	Ca?	Seco	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
11	2002	24	46	0	H	0.5	2	NA	Dasyphillum	Vivo	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0
11	2002	25	48	0	S	0	2.64	NA	Ca?	Vivo	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	25	48	0	S	0	2.64	NA	Ca?	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	26	50	0	H	1	3.2	NA	Ribes	Vivo	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	26	50	0	H	1	3.2	NA	Ca?	Vivo	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0
11	2002	27	52	0	H	0.5	2.25	NA	Dasyphillum	Vivo	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0
11	2002	27	52	0	H	0.5	2.25	NA	Ca?	Vivo	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
11	2002	28	54	0	C	0	1.89	NA	Chaura	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	29	56	0	M	0	1.5	NA	Ribes	Vivo	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0
11	2002	30	58	0	M	0	3.1	NA	Ribes	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	30	58	0	M	0	3.1	NA	Michay	Vivo	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	31	60	0	H	0.3	2	NA	Chaura	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	2002	31	60	0	H	0.3	2	NA	Ca?	Vivo	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0
11	2002	31	60	0	H	0.3	2	NA	Ca?	Seco	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0
12	2002	1	0	0	M	0	0.6	NA	Maqui	Vivo	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
12	2002	2	2	0	H	0.5	1.75	NA	Ribes	Vivo	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
12	2002	2	2	0	H	0.5	1.75	NA	Dasyphillum	Vivo	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0
12	2002	3	4	0	H	0.5	4.5	NA	Ca?	Vivo	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	3	3
12	2002	4	6	0	H	1	4	NA	Ca?	Vivo	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	7	2
12	2002	5	8	0	T	0	3.7	NA	Ca?	Vivo	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1
12	2002	6	10	0	C	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	2002	7	12	0	H	1	4	NA	Dasyphillum	Vivo	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0
12	2002	7	12	0	H	1	4	NA	Ca?	Vivo	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12	2002	8	14	0	H	0.5	3	NA	Ribes	Vivo	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0
12	2002	8	14	0	H	0.5	3	NA	Ca?	Vivo	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	2	2
12	2002	9	16	0	H	0.5	3	NA	Ca?	Vivo	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0
12	2002	10	18	0	H	0.5	2.79	NA	Ca?	Vivo	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
12	2002	11	20	0	S	0	0.7	NA	Ca?	Vivo	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
12	2002	12	22	0	S	0	2.5	NA	Ca?	Seco	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
12	2002	12	22	0	S	0	2.5	NA	Ca?	Vivo	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
12	2002	13	24	0	S	0	3	NA	Ribes	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12	2002	13	24	0	S	0	3	NA	Fucsia	Vivo	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
12	2002	13	24	0	S	0	3	NA	Ca?	Vivo	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1
12	2002	14	26	0	H	0.3	5	NA	Ca?	Vivo	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	5	1
12	2002	15	28	0	H	0.5	6	NA	Ca?	Vivo	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	5	0
12	2002	15	28	0	H	0.5	6	NA	Ca?	Seco	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
12	2002	16	30	0	H	1	4	NA	azaralanceolata	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12	2002	16	30	0	H	1	4	NA	Ribes	Vivo	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	4	1
12	2002	16	30	0	H	1	4	NA	Ca?	Vivo	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2
12	2002	17	32	0	H	1	2.5	NA	Acaena	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12	2002	17	32	0	H	1	2.5	NA	Ribes	Vivo	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	5	0
12	2002	18	34	0	C	0	4	NA	Laura	Vivo	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12	2002	18	34	0	C	0	4	NA	Ribes	Vivo	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0
12	2002	18	34	0	C	0	4	NA	azaralanceolata	Vivo	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
12	2002	18	34	0	C	0	4	NA	Ca?	Vivo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2
12	2002	19	36	0	H	1	3	NA	Ca?	Seco	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12	2002	19	36	0	H	1	3	NA	azaralanceolata	Vivo	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12	2002	19	36	0	H	1	3	NA	Laura	Vivo	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0
12	2002	19	36	0	H	1	3	NA	Ribes	Vivo	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0
12	2002	20	38	0	H	0.5	2	NA	Ca?	Vivo	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0
12	2002	21	40	0	H	0.5	4	NA	Ca?	Vivo	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	4	3
12	2002	22	42	0	H	0.3	3	NA	Ribes	Vivo	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
12	2002	22	42	0	H	0.3	3	NA	Ca?	Vivo	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	3	3
12	2002	23	44	0	H	2	1.3	NA	Michay	Vivo	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
12	2002	24	46	0	H	0.3	2.5	NA	Ca?	Seco	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
12	2002	24	46	0	H	0.3	2.5	NA	Ca?	Vivo	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0
12	2002	25	48	0	H	0.5	3	NA	Ca?	Seco	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12	2002	25	48	0	H	0.5	3	NA	Ca?	Vivo	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	4	1
12	2002	26	50	0	H	0.2	3	NA	Ca?	Vivo	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
12	2002	26	50	0	H	0.2	3	NA	Ca?	Seco	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
12	2002	27	52	0	H	0.5	2.5	NA	Ca?	Vivo	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1
12	2002	28	54	0	S	0	2	NA	Ca?	Vivo	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0
12	2002	29	56	0	H	0.2	2	NA	Ca?	Vivo	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0
12	2002	29	56	0	H	0.2	2	NA	Ca?	Seco	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
12	2002	30	58	0	H	0.3	1.32	NA	Ca?	Seco	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12	2002	30	58	0	H	0.3	1.32	NA	Ca?	Vivo	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
12	2002	31	60	0	M	0	2.09	NA	Ca?	Vivo	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
